"COUNTY_ID","CONAME","DISTRICT_ID","DISTNAME","ENROLL_LINE_NO","ENROLL_CAT","AMOUNT_1","AMOUNT_2","AMOUNT_3"
29,"Ocean",2940,"Manchester Twp",70,"State Facilities",1.0,1.0,0.0
29,"Ocean",3790,"Ocean County Vocational",11,"Onroll (Full)",589.0,595.0,595.0
29,"Ocean",3790,"Ocean County Vocational",12,"Onroll (Shared)",850.0,907.0,907.0
29,"Ocean",3790,"Ocean County Vocational",21,"Onroll (SpEd Full)",14.0,19.0,19.0
29,"Ocean",3790,"Ocean County Vocational",22,"Onroll (SpEd Shared)",593.0,598.0,598.0
29,"Ocean",3790,"Ocean County Vocational",30,"Post-Secondary (Full)",660.0,966.0,966.0
29,"Ocean",3800,"Ocean Gate Boro",11,"Onroll (Full)",106.0,96.0,118.0
29,"Ocean",3800,"Ocean Gate Boro",21,"Onroll (SpEd Full)",36.0,36.0,28.0
29,"Ocean",3800,"Ocean Gate Boro",52,"Sent Oth Dist SpEd",1.0,,0.0
29,"Ocean",3800,"Ocean Gate Boro",70,"State Facilities",1.0,1.0,1.0
29,"Ocean",3820,"Ocean Twp",11,"Onroll (Full)",429.0,440.0,476.0
29,"Ocean",3820,"Ocean Twp",21,"Onroll (SpEd Full)",78.0,85.0,189.0
29,"Ocean",3820,"Ocean Twp",40,"Sent Private School",4.0,7.0,0.0
29,"Ocean",3820,"Ocean Twp",51,"Sent Oth Dist Reg",324.0,303.0,331.0
29,"Ocean",3820,"Ocean Twp",52,"Sent Oth Dist SpEd",90.0,98.0,1.0
29,"Ocean",3820,"Ocean Twp",60,"Received Oth Dist",,1.0,0.0
29,"Ocean",4105,"Pinelands Regional",11,"Onroll (Full)",1137.0,1147.0,1158.0
29,"Ocean",4105,"Pinelands Regional",12,"Onroll (Shared)",28.0,29.0,29.0
29,"Ocean",4105,"Pinelands Regional",21,"Onroll (SpEd Full)",354.0,330.0,332.0
29,"Ocean",4105,"Pinelands Regional",22,"Onroll (SpEd Shared)",37.0,43.0,43.0
29,"Ocean",4105,"Pinelands Regional",40,"Sent Private School",10.0,9.0,9.0
29,"Ocean",4105,"Pinelands Regional",51,"Sent Oth Dist Reg",1.0,1.0,1.0
29,"Ocean",4105,"Pinelands Regional",52,"Sent Oth Dist SpEd",7.0,7.0,10.0
29,"Ocean",4105,"Pinelands Regional",60,"Received Oth Dist",,1.0,1.0
29,"Ocean",4105,"Pinelands Regional",70,"State Facilities",2.0,6.0,0.0
29,"Ocean",4190,"Plumsted Twp",11,"Onroll (Full)",1039.0,947.0,889.0
29,"Ocean",4190,"Plumsted Twp",12,"Onroll (Shared)",35.0,33.0,29.0
29,"Ocean",4190,"Plumsted Twp",21,"Onroll (SpEd Full)",230.0,213.0,237.0
29,"Ocean",4190,"Plumsted Twp",22,"Onroll (SpEd Shared)",16.0,14.0,9.0
29,"Ocean",4190,"Plumsted Twp",40,"Sent Private School",4.0,3.0,3.0
29,"Ocean",4190,"Plumsted Twp",52,"Sent Oth Dist SpEd",5.0,6.0,5.0
29,"Ocean",4190,"Plumsted Twp",60,"Received Oth Dist",71.0,16.5,0.0
29,"Ocean",4210,"Point Pleasant Boro",11,"Onroll (Full)",2366.0,2404.0,2421.0
29,"Ocean",4210,"Point Pleasant Boro",12,"Onroll (Shared)",18.0,15.0,23.0
29,"Ocean",4210,"Point Pleasant Boro",21,"Onroll (SpEd Full)",370.0,369.0,369.0
29,"Ocean",4210,"Point Pleasant Boro",22,"Onroll (SpEd Shared)",29.0,25.0,27.0
29,"Ocean",4210,"Point Pleasant Boro",40,"Sent Private School",26.0,23.0,31.0
29,"Ocean",4210,"Point Pleasant Boro",51,"Sent Oth Dist Reg",1.0,1.0,0.0
29,"Ocean",4210,"Point Pleasant Boro",52,"Sent Oth Dist SpEd",11.0,8.0,6.0
29,"Ocean",4210,"Point Pleasant Boro",60,"Received Oth Dist",31.5,28.0,24.0
29,"Ocean",4220,"Point Pleasant Beach Boro",11,"Onroll (Full)",656.0,631.0,614.0
29,"Ocean",4220,"Point Pleasant Beach Boro",12,"Onroll (Shared)",2.0,2.0,0.0
29,"Ocean",4220,"Point Pleasant Beach Boro",21,"Onroll (SpEd Full)",109.0,98.0,106.0
29,"Ocean",4220,"Point Pleasant Beach Boro",22,"Onroll (SpEd Shared)",10.0,12.0,0.0
29,"Ocean",4220,"Point Pleasant Beach Boro",40,"Sent Private School",4.0,2.0,0.0
29,"Ocean",4220,"Point Pleasant Beach Boro",51,"Sent Oth Dist Reg",0.0,1.0,0.0
29,"Ocean",4220,"Point Pleasant Beach Boro",52,"Sent Oth Dist SpEd",1.0,5.0,0.0
29,"Ocean",4220,"Point Pleasant Beach Boro",60,"Received Oth Dist",172.0,162.5,170.0
29,"Ocean",4710,"Seaside Heights Boro",11,"Onroll (Full)",176.0,163.0,190.0
29,"Ocean",4710,"Seaside Heights Boro",21,"Onroll (SpEd Full)",38.0,39.0,36.0
29,"Ocean",4710,"Seaside Heights Boro",52,"Sent Oth Dist SpEd",,1.0,0.0
29,"Ocean",4710,"Seaside Heights Boro",60,"Received Oth Dist",,12.0,0.0
29,"Ocean",4710,"Seaside Heights Boro",70,"State Facilities",1.0,,0.0
29,"Ocean",4720,"Seaside Park Boro",51,"Sent Oth Dist Reg",28.0,21.0,29.0
29,"Ocean",4720,"Seaside Park Boro",52,"Sent Oth Dist SpEd",2.0,7.0,2.0
29,"Ocean",4950,"Southern Regional",11,"Onroll (Full)",2180.0,2173.0,2173.0
29,"Ocean",4950,"Southern Regional",12,"Onroll (Shared)",44.0,47.0,47.0
29,"Ocean",4950,"Southern Regional",21,"Onroll (SpEd Full)",608.0,623.0,623.0
29,"Ocean",4950,"Southern Regional",22,"Onroll (SpEd Shared)",55.0,51.0,51.0
29,"Ocean",4950,"Southern Regional",40,"Sent Private School",9.0,9.0,9.0
29,"Ocean",4950,"Southern Regional",52,"Sent Oth Dist SpEd",,1.0,2.0
29,"Ocean",4950,"Southern Regional",60,"Received Oth Dist",416.0,403.0,403.0
29,"Ocean",4950,"Southern Regional",70,"State Facilities",,1.0,0.0
29,"Ocean",5020,"Stafford Twp",11,"Onroll (Full)",1826.0,1800.0,1744.0
29,"Ocean",5020,"Stafford Twp",21,"Onroll (SpEd Full)",377.0,362.0,364.0
29,"Ocean",5020,"Stafford Twp",40,"Sent Private School",2.0,2.0,0.0
29,"Ocean",5020,"Stafford Twp",51,"Sent Oth Dist Reg",2.0,,0.0
29,"Ocean",5020,"Stafford Twp",52,"Sent Oth Dist SpEd",2.0,2.0,4.0
29,"Ocean",5020,"Stafford Twp",60,"Received Oth Dist",48.0,74.0,0.0
29,"Ocean",5190,"Toms River Regional",11,"Onroll (Full)",12741.0,12486.0,12482.0
29,"Ocean",5190,"Toms River Regional",12,"Onroll (Shared)",205.0,221.0,221.0
29,"Ocean",5190,"Toms River Regional",21,"Onroll (SpEd Full)",2310.0,2377.0,2377.0
29,"Ocean",5190,"Toms River Regional",22,"Onroll (SpEd Shared)",112.0,111.0,111.0
29,"Ocean",5190,"Toms River Regional",40,"Sent Private School",85.0,80.0,80.0
29,"Ocean",5190,"Toms River Regional",51,"Sent Oth Dist Reg",12.0,14.0,11.0
29,"Ocean",5190,"Toms River Regional",52,"Sent Oth Dist SpEd",20.0,24.0,19.0
29,"Ocean",5190,"Toms River Regional",60,"Received Oth Dist",136.5,116.0,113.0
29,"Ocean",5190,"Toms River Regional",70,"State Facilities",7.0,2.0,2.0
29,"Ocean",5220,"Tuckerton Boro",11,"Onroll (Full)",257.0,291.0,302.0
29,"Ocean",5220,"Tuckerton Boro",21,"Onroll (SpEd Full)",37.0,40.0,37.0
29,"Ocean",5220,"Tuckerton Boro",51,"Sent Oth Dist Reg",1.0,2.0,0.0
29,"Ocean",5220,"Tuckerton Boro",52,"Sent Oth Dist SpEd",,1.0,0.0
29,"Ocean",5220,"Tuckerton Boro",60,"Received Oth Dist",,1.0,0.0
31,"Passaic",0420,"Bloomingdale Boro",11,"Onroll (Full)",451.0,475.0,481.0
31,"Passaic",0420,"Bloomingdale Boro",21,"Onroll (SpEd Full)",102.0,87.0,82.0
31,"Passaic",0420,"Bloomingdale Boro",40,"Sent Private School",17.0,15.0,23.0
31,"Passaic",0420,"Bloomingdale Boro",51,"Sent Oth Dist Reg",202.0,186.5,179.0
31,"Passaic",0420,"Bloomingdale Boro",52,"Sent Oth Dist SpEd",49.0,54.0,50.5
31,"Passaic",0420,"Bloomingdale Boro",60,"Received Oth Dist",,1.0,1.0
31,"Passaic",0900,"Clifton City",11,"Onroll (Full)",9461.0,9501.0,9538.0
31,"Passaic",0900,"Clifton City",21,"Onroll (SpEd Full)",1626.0,1685.0,1777.0
31,"Passaic",0900,"Clifton City",40,"Sent Private School",88.0,98.0,101.0
31,"Passaic",0900,"Clifton City",50,"Sent Contract Presch",6.0,,0.0
31,"Passaic",0900,"Clifton City",51,"Sent Oth Dist Reg",5.0,7.0,8.0
31,"Passaic",0900,"Clifton City",52,"Sent Oth Dist SpEd",17.0,21.0,34.0
31,"Passaic",0900,"Clifton City",60,"Received Oth Dist",245.0,29.0,30.0
31,"Passaic",0900,"Clifton City",70,"State Facilities",3.0,4.0,4.0
31,"Passaic",1920,"Haledon Boro",11,"Onroll (Full)",890.0,896.0,910.0
31,"Passaic",1920,"Haledon Boro",21,"Onroll (SpEd Full)",154.0,142.0,144.0
31,"Passaic",1920,"Haledon Boro",40,"Sent Private School",5.0,3.0,4.0
31,"Passaic",1920,"Haledon Boro",51,"Sent Oth Dist Reg",1.0,1.0,0.0
31,"Passaic",1920,"Haledon Boro",52,"Sent Oth Dist SpEd",2.0,3.0,3.0
31,"Passaic",2100,"Hawthorne Boro",11,"Onroll (Full)",1922.0,1937.0,1879.0
31,"Passaic",2100,"Hawthorne Boro",21,"Onroll (SpEd Full)",376.0,398.0,464.0
31,"Passaic",2100,"Hawthorne Boro",40,"Sent Private School",23.0,26.0,29.0
31,"Passaic",2100,"Hawthorne Boro",51,"Sent Oth Dist Reg",1.0,0.0,0.0
31,"Passaic",2100,"Hawthorne Boro",52,"Sent Oth Dist SpEd",8.0,11.0,7.0
31,"Passaic",2100,"Hawthorne Boro",60,"Received Oth Dist",18.0,22.0,0.0
31,"Passaic",2100,"Hawthorne Boro",70,"State Facilities",1.0,1.0,1.0
31,"Passaic",2510,"Lakeland Regional",11,"Onroll (Full)",764.0,779.0,784.0
31,"Passaic",2510,"Lakeland Regional",12,"Onroll (Shared)",4.0,1.0,1.0
31,"Passaic",2510,"Lakeland Regional",21,"Onroll (SpEd Full)",183.0,176.0,170.0
31,"Passaic",2510,"Lakeland Regional",22,"Onroll (SpEd Shared)",1.0,,0.0
31,"Passaic",2510,"Lakeland Regional",40,"Sent Private School",18.0,17.0,20.0
31,"Passaic",2510,"Lakeland Regional",51,"Sent Oth Dist Reg",2.0,0.5,5.0
31,"Passaic",2510,"Lakeland Regional",52,"Sent Oth Dist SpEd",3.5,4.0,4.0
31,"Passaic",2510,"Lakeland Regional",60,"Received Oth Dist",6.0,5.0,5.0
31,"Passaic",2510,"Lakeland Regional",70,"State Facilities",1.0,1.0,0.0
31,"Passaic",2700,"Little Falls Twp",11,"Onroll (Full)",704.0,717.0,728.0
31,"Passaic",2700,"Little Falls Twp",21,"Onroll (SpEd Full)",157.0,172.0,164.0
31,"Passaic",2700,"Little Falls Twp",40,"Sent Private School",5.0,1.0,5.0
31,"Passaic",2700,"Little Falls Twp",52,"Sent Oth Dist SpEd",0.0,0.0,1.0
31,"Passaic",2700,"Little Falls Twp",60,"Received Oth Dist",,1.0,0.0
31,"Passaic",3640,"North Haledon Boro",11,"Onroll (Full)",532.0,538.0,569.0
31,"Passaic",3640,"North Haledon Boro",21,"Onroll (SpEd Full)",86.0,78.0,67.0
31,"Passaic",3640,"North Haledon Boro",22,"Onroll (SpEd Shared)",1.0,,0.0
31,"Passaic",3640,"North Haledon Boro",40,"Sent Private School",9.5,8.0,5.0
31,"Passaic",3970,"Passaic City",11,"Onroll (Full)",13059.0,13020.0,13140.0
31,"Passaic",3970,"Passaic City",21,"Onroll (SpEd Full)",1776.0,1765.0,1690.0
31,"Passaic",3970,"Passaic City",40,"Sent Private School",172.0,171.0,315.0
31,"Passaic",3970,"Passaic City",50,"Sent Contract Presch",457.0,439.0,0.0
31,"Passaic",3970,"Passaic City",51,"Sent Oth Dist Reg",91.0,80.5,1117.0
31,"Passaic",3970,"Passaic City",52,"Sent Oth Dist SpEd",101.0,45.5,42.0
31,"Passaic",3970,"Passaic City",60,"Received Oth Dist",,13.0,0.0
31,"Passaic",3970,"Passaic City",70,"State Facilities",11.0,14.0,13.0
31,"Passaic",3975,"Northern Region Educational Services Commission",11,"Onroll (Full)",67.0,61.0,120.0
31,"Passaic",3975,"Northern Region Educational Services Commission",21,"Onroll (SpEd Full)",7.0,7.0,5.0
31,"Passaic",3975,"Northern Region Educational Services Commission",60,"Received Oth Dist",74.0,68.0,125.0
31,"Passaic",3980,"Passaic Co Manchester Reg",11,"Onroll (Full)",705.0,682.0,681.0
31,"Passaic",3980,"Passaic Co Manchester Reg",21,"Onroll (SpEd Full)",128.0,127.0,130.0
31,"Passaic",3980,"Passaic Co Manchester Reg",40,"Sent Private School",11.0,14.0,25.0
31,"Passaic",3980,"Passaic Co Manchester Reg",52,"Sent Oth Dist SpEd",2.0,5.0,5.0
31,"Passaic",3980,"Passaic Co Manchester Reg",70,"State Facilities",2.0,4.0,3.0
31,"Passaic",3990,"Passaic Valley Regional",11,"Onroll (Full)",975.0,902.0,884.0
31,"Passaic",3990,"Passaic Valley Regional",12,"Onroll (Shared)",3.0,1.0,0.0
31,"Passaic",3990,"Passaic Valley Regional",21,"Onroll (SpEd Full)",198.0,212.0,194.0
31,"Passaic",3990,"Passaic Valley Regional",22,"Onroll (SpEd Shared)",4.0,1.0,0.0
31,"Passaic",3990,"Passaic Valley Regional",40,"Sent Private School",23.0,14.0,29.0
31,"Passaic",3990,"Passaic Valley Regional",51,"Sent Oth Dist Reg",1.5,0.5,0.0
31,"Passaic",3990,"Passaic Valley Regional",52,"Sent Oth Dist SpEd",11.0,9.5,6.0
31,"Passaic",3990,"Passaic Valley Regional",60,"Received Oth Dist",10.0,16.0,17.0
31,"Passaic",3990,"Passaic Valley Regional",70,"State Facilities",,1.0,1.0
31,"Passaic",3995,"Passaic County Vocational",11,"Onroll (Full)",3292.0,3554.0,3771.0
31,"Passaic",3995,"Passaic County Vocational",21,"Onroll (SpEd Full)",442.0,446.0,435.0
31,"Passaic",3995,"Passaic County Vocational",30,"Post-Secondary (Full)",28.0,27.0,30.0
31,"Passaic",3995,"Passaic County Vocational",31,,118.0,178.0,120.0
31,"Passaic",4010,"Paterson City",11,"Onroll (Full)",25081.0,25001.0,25014.0
31,"Passaic",4010,"Paterson City",13,"Onroll (Reg Adult HS)",158.0,208.0,212.0
31,"Passaic",4010,"Paterson City",21,"Onroll (SpEd Full)",3851.0,4115.0,4150.0
31,"Passaic",4010,"Paterson City",40,"Sent Private School",191.0,188.0,193.0
31,"Passaic",4010,"Paterson City",50,"Sent Contract Presch",2956.0,2741.0,2673.0
31,"Passaic",4010,"Paterson City",51,"Sent Oth Dist Reg",18.0,23.0,21.0
31,"Passaic",4010,"Paterson City",52,"Sent Oth Dist SpEd",161.0,191.0,222.0
31,"Passaic",4010,"Paterson City",60,"Received Oth Dist",3.0,23.0,23.0
31,"Passaic",4010,"Paterson City",70,"State Facilities",44.0,44.0,44.0
31,"Passaic",4230,"Pompton Lakes Boro",11,"Onroll (Full)",1366.0,1398.0,1416.0
31,"Passaic",4230,"Pompton Lakes Boro",12,"Onroll (Shared)",1.0,2.0,0.0
31,"Passaic",4230,"Pompton Lakes Boro",21,"Onroll (SpEd Full)",281.0,315.0,290.0
31,"Passaic",4230,"Pompton Lakes Boro",22,"Onroll (SpEd Shared)",7.0,7.0,0.0
31,"Passaic",4230,"Pompton Lakes Boro",40,"Sent Private School",17.0,21.0,22.0
31,"Passaic",4230,"Pompton Lakes Boro",51,"Sent Oth Dist Reg",1.5,0.5,0.5
31,"Passaic",4230,"Pompton Lakes Boro",52,"Sent Oth Dist SpEd",5.0,3.0,0.0
31,"Passaic",4230,"Pompton Lakes Boro",60,"Received Oth Dist",155.0,161.5,134.0
31,"Passaic",4230,"Pompton Lakes Boro",70,"State Facilities",,1.0,1.0
31,"Passaic",4270,"Prospect Park Boro",11,"Onroll (Full)",788.0,748.0,717.0
31,"Passaic",4270,"Prospect Park Boro",21,"Onroll (SpEd Full)",114.0,129.0,125.0
31,"Passaic",4270,"Prospect Park Boro",40,"Sent Private School",10.0,11.0,21.0
31,"Passaic",4270,"Prospect Park Boro",51,"Sent Oth Dist Reg",1.0,1.0,0.0
31,"Passaic",4270,"Prospect Park Boro",52,"Sent Oth Dist SpEd",10.0,10.0,5.0
31,"Passaic",4400,"Ringwood Boro",11,"Onroll (Full)",945.0,899.0,910.0
31,"Passaic",4400,"Ringwood Boro",21,"Onroll (SpEd Full)",211.0,197.0,200.0
31,"Passaic",4400,"Ringwood Boro",40,"Sent Private School",6.0,8.0,0.0
31,"Passaic",4400,"Ringwood Boro",51,"Sent Oth Dist Reg",0.0,0.0,1.0
31,"Passaic",4400,"Ringwood Boro",52,"Sent Oth Dist SpEd",1.0,2.0,7.0
31,"Passaic",4400,"Ringwood Boro",60,"Received Oth Dist",11.0,9.0,9.0
31,"Passaic",5200,"Totowa Boro",11,"Onroll (Full)",862.0,852.0,857.0
31,"Passaic",5200,"Totowa Boro",21,"Onroll (SpEd Full)",119.0,128.0,123.0
31,"Passaic",5200,"Totowa Boro",40,"Sent Private School",4.0,3.0,4.0
31,"Passaic",5200,"Totowa Boro",51,"Sent Oth Dist Reg",1.0,1.0,4.0
31,"Passaic",5200,"Totowa Boro",52,"Sent Oth Dist SpEd",,1.0,0.0
31,"Passaic",5200,"Totowa Boro",60,"Received Oth Dist",70.0,67.0,71.0
31,"Passaic",5440,"Wanaque Boro",11,"Onroll (Full)",723.0,717.0,684.0
31,"Passaic",5440,"Wanaque Boro",21,"Onroll (SpEd Full)",164.0,175.0,209.0
31,"Passaic",5440,"Wanaque Boro",40,"Sent Private School",8.0,8.0,0.0
31,"Passaic",5440,"Wanaque Boro",51,"Sent Oth Dist Reg",2.0,3.0,0.0
31,"Passaic",5440,"Wanaque Boro",52,"Sent Oth Dist SpEd",5.0,2.0,0.0
31,"Passaic",5440,"Wanaque Boro",60,"Received Oth Dist",2.0,,0.0
31,"Passaic",5570,"Wayne Twp",11,"Onroll (Full)",6703.0,6611.0,6554.0
31,"Passaic",5570,"Wayne Twp",21,"Onroll (SpEd Full)",1104.0,1092.0,1089.0
31,"Passaic",5570,"Wayne Twp",22,"Onroll (SpEd Shared)",4.0,,0.0
31,"Passaic",5570,"Wayne Twp",40,"Sent Private School",84.0,124.0,124.0
31,"Passaic",5570,"Wayne Twp",50,"Sent Contract Presch",,2.0,0.0
31,"Passaic",5570,"Wayne Twp",51,"Sent Oth Dist Reg",1.0,0.0,0.0
31,"Passaic",5570,"Wayne Twp",52,"Sent Oth Dist SpEd",9.0,9.0,26.0
31,"Passaic",5570,"Wayne Twp",60,"Received Oth Dist",129.5,149.0,94.0
31,"Passaic",5570,"Wayne Twp",70,"State Facilities",1.0,,0.0
31,"Passaic",5650,"West Milford Twp",11,"Onroll (Full)",2649.0,2520.0,2521.0
31,"Passaic",5650,"West Milford Twp",21,"Onroll (SpEd Full)",618.0,596.0,580.0
31,"Passaic",5650,"West Milford Twp",40,"Sent Private School",31.0,30.0,28.0
31,"Passaic",5650,"West Milford Twp",51,"Sent Oth Dist Reg",0.0,5.0,1.0
31,"Passaic",5650,"West Milford Twp",52,"Sent Oth Dist SpEd",11.0,7.0,4.0
31,"Passaic",5650,"West Milford Twp",60,"Received Oth Dist",18.0,21.0,3.0
31,"Passaic",5650,"West Milford Twp",70,"State Facilities",2.0,,0.0
31,"Passaic",5690,"Woodland Park",11,"Onroll (Full)",938.0,990.0,997.0
31,"Passaic",5690,"Woodland Park",21,"Onroll (SpEd Full)",153.0,149.0,149.0
31,"Passaic",5690,"Woodland Park",40,"Sent Private School",2.0,3.0,5.0
31,"Passaic",5690,"Woodland Park",52,"Sent Oth Dist SpEd",2.0,1.0,1.0
31,"Passaic",5690,"Woodland Park",60,"Received Oth Dist",4.0,1.0,0.0
33,"Salem",0060,"Alloway Twp",11,"Onroll (Full)",311.0,287.0,278.0
33,"Salem",0060,"Alloway Twp",21,"Onroll (SpEd Full)",49.0,43.0,38.0
33,"Salem",0060,"Alloway Twp",40,"Sent Private School",2.0,2.0,3.0
33,"Salem",0060,"Alloway Twp",51,"Sent Oth Dist Reg",111.5,115.5,115.0
33,"Salem",0060,"Alloway Twp",52,"Sent Oth Dist SpEd",25.0,26.0,22.0
33,"Salem",0060,"Alloway Twp",60,"Received Oth Dist",,1.0,0.0
33,"Salem",1350,"Elsinboro Twp",11,"Onroll (Full)",101.0,102.0,106.0
33,"Salem",1350,"Elsinboro Twp",21,"Onroll (SpEd Full)",15.0,13.0,13.0
33,"Salem",1350,"Elsinboro Twp",51,"Sent Oth Dist Reg",11.0,9.0,9.0
33,"Salem",1350,"Elsinboro Twp",52,"Sent Oth Dist SpEd",3.0,3.0,4.0
33,"Salem",1350,"Elsinboro Twp",60,"Received Oth Dist",,2.0,0.0
33,"Salem",2800,"Lower Alloways Creek",11,"Onroll (Full)",141.0,137.0,130.0
33,"Salem",2800,"Lower Alloways Creek",21,"Onroll (SpEd Full)",22.0,25.0,22.0
33,"Salem",2800,"Lower Alloways Creek",51,"Sent Oth Dist Reg",26.0,29.0,30.0
33,"Salem",2800,"Lower Alloways Creek",52,"Sent Oth Dist SpEd",7.0,7.0,5.0
33,"Salem",2800,"Lower Alloways Creek",60,"Received Oth Dist",8.0,8.0,8.0
33,"Salem",2950,"Mannington Twp",11,"Onroll (Full)",136.0,170.0,181.0
33,"Salem",2950,"Mannington Twp",21,"Onroll (SpEd Full)",21.0,25.0,24.0
33,"Salem",2950,"Mannington Twp",51,"Sent Oth Dist Reg",17.0,16.0,15.0
33,"Salem",2950,"Mannington Twp",52,"Sent Oth Dist SpEd",3.0,5.0,7.0
33,"Salem",2950,"Mannington Twp",60,"Received Oth Dist",37.0,44.0,39.0
33,"Salem",3860,"Oldmans Twp",11,"Onroll (Full)",253.0,243.0,241.0
33,"Salem",3860,"Oldmans Twp",21,"Onroll (SpEd Full)",34.0,40.0,41.0
33,"Salem",3860,"Oldmans Twp",40,"Sent Private School",,1.0,1.0
33,"Salem",3860,"Oldmans Twp",51,"Sent Oth Dist Reg",15.0,9.0,13.0
33,"Salem",3860,"Oldmans Twp",52,"Sent Oth Dist SpEd",7.5,3.0,3.0
33,"Salem",3860,"Oldmans Twp",60,"Received Oth Dist",,3.0,1.0
33,"Salem",4070,"Penns Grv-Carneys Pt Reg",11,"Onroll (Full)",1730.0,1778.0,1848.0
33,"Salem",4070,"Penns Grv-Carneys Pt Reg",12,"Onroll (Shared)",1.0,2.0,0.0
33,"Salem",4070,"Penns Grv-Carneys Pt Reg",21,"Onroll (SpEd Full)",386.0,388.0,383.0
33,"Salem",4070,"Penns Grv-Carneys Pt Reg",22,"Onroll (SpEd Shared)",22.0,19.0,0.0
33,"Salem",4070,"Penns Grv-Carneys Pt Reg",40,"Sent Private School",14.0,10.0,12.0
33,"Salem",4070,"Penns Grv-Carneys Pt Reg",51,"Sent Oth Dist Reg",4.0,9.0,4.0
33,"Salem",4070,"Penns Grv-Carneys Pt Reg",52,"Sent Oth Dist SpEd",33.5,34.0,27.0
33,"Salem",4070,"Penns Grv-Carneys Pt Reg",60,"Received Oth Dist",50.0,68.0,56.0
33,"Salem",4070,"Penns Grv-Carneys Pt Reg",70,"State Facilities",2.0,,0.0
33,"Salem",4075,"Pennsville",11,"Onroll (Full)",1362.0,1489.0,1489.0
33,"Salem",4075,"Pennsville",12,"Onroll (Shared)",2.0,2.0,2.0
33,"Salem",4075,"Pennsville",21,"Onroll (SpEd Full)",294.0,312.0,314.0
33,"Salem",4075,"Pennsville",22,"Onroll (SpEd Shared)",13.0,9.0,9.0
33,"Salem",4075,"Pennsville",40,"Sent Private School",9.0,8.0,9.0
33,"Salem",4075,"Pennsville",51,"Sent Oth Dist Reg",3.0,3.0,3.0
33,"Salem",4075,"Pennsville",52,"Sent Oth Dist SpEd",33.5,29.0,26.0
33,"Salem",4075,"Pennsville",60,"Received Oth Dist",6.0,16.0,16.0
33,"Salem",4075,"Pennsville",70,"State Facilities",1.0,1.0,1.0
33,"Salem",4150,"Pittsgrove Twp",11,"Onroll (Full)",1427.0,1421.0,1423.0
33,"Salem",4150,"Pittsgrove Twp",12,"Onroll (Shared)",24.0,5.0,5.0
33,"Salem",4150,"Pittsgrove Twp",21,"Onroll (SpEd Full)",254.0,253.0,249.0
33,"Salem",4150,"Pittsgrove Twp",22,"Onroll (SpEd Shared)",22.0,12.0,12.0
33,"Salem",4150,"Pittsgrove Twp",40,"Sent Private School",10.0,7.0,7.0
33,"Salem",4150,"Pittsgrove Twp",50,"Sent Contract Presch",40.0,45.0,0.0
33,"Salem",4150,"Pittsgrove Twp",51,"Sent Oth Dist Reg",4.0,1.0,46.0
33,"Salem",4150,"Pittsgrove Twp",52,"Sent Oth Dist SpEd",13.5,13.0,10.0
33,"Salem",4150,"Pittsgrove Twp",60,"Received Oth Dist",7.0,7.0,3.0
33,"Salem",4150,"Pittsgrove Twp",70,"State Facilities",1.0,3.0,0.0
33,"Salem",4280,"Quinton Twp",11,"Onroll (Full)",270.0,295.0,275.0
33,"Salem",4280,"Quinton Twp",21,"Onroll (SpEd Full)",36.0,33.0,29.0
33,"Salem",4280,"Quinton Twp",51,"Sent Oth Dist Reg",45.0,42.5,49.5
33,"Salem",4280,"Quinton Twp",52,"Sent Oth Dist SpEd",14.0,13.0,18.0
33,"Salem",4280,"Quinton Twp",60,"Received Oth Dist",2.0,2.0,0.0
33,"Salem",4280,"Quinton Twp",70,"State Facilities",,1.0,0.0
33,"Salem",4630,"Salem City",11,"Onroll (Full)",1065.0,1071.0,1208.0
33,"Salem",4630,"Salem City",12,"Onroll (Shared)",1.0,4.0,0.0
33,"Salem",4630,"Salem City",21,"Onroll (SpEd Full)",174.0,171.0,34.0
33,"Salem",4630,"Salem City",22,"Onroll (SpEd Shared)",,1.0,0.0
33,"Salem",4630,"Salem City",40,"Sent Private School",12.0,13.0,0.0
33,"Salem",4630,"Salem City",51,"Sent Oth Dist Reg",0.0,4.0,0.0
33,"Salem",4630,"Salem City",52,"Sent Oth Dist SpEd",29.0,30.0,0.0
33,"Salem",4630,"Salem City",60,"Received Oth Dist",116.0,116.5,0.0
33,"Salem",4630,"Salem City",70,"State Facilities",2.0,2.0,0.0
33,"Salem",4635,"Salem Co Special Service",11,"Onroll (Full)",23.0,22.0,34.0
33,"Salem",4635,"Salem Co Special Service",21,"Onroll (SpEd Full)",147.0,145.0,143.0
33,"Salem",4640,"Salem County Vocational",11,"Onroll (Full)",576.0,616.0,0.0
33,"Salem",4640,"Salem County Vocational",12,"Onroll (Shared)",33.0,16.0,0.0
33,"Salem",4640,"Salem County Vocational",21,"Onroll (SpEd Full)",70.0,86.0,0.0
33,"Salem",4640,"Salem County Vocational",22,"Onroll (SpEd Shared)",94.0,90.0,0.0
33,"Salem",4640,"Salem County Vocational",30,"Post-Secondary (Full)",84.0,22.0,0.0
33,"Salem",4640,"Salem County Vocational",31,,,66.0,0.0
33,"Salem",5320,"Upper Pittsgrove Twp",11,"Onroll (Full)",276.0,265.0,264.0
33,"Salem",5320,"Upper Pittsgrove Twp",21,"Onroll (SpEd Full)",41.0,40.0,35.0
